,Predicted_LGBM,Predicted_XGB,Predicted_RF,Predicted_LogReg,satisfied,id
19436,0.8890126,0.720527589,0.71930556,0.6385485834543672,0,13802
19437,0.33675793,0.294672251,0.08648148,0.4671249453413308,0,4941
19438,0.89096395,0.72097671,0.84111111,0.4532953372562726,1,16401
19439,0.74323688,0.667688727,0.57194444,0.509075000237789,0,7492
19440,0.76693549,0.736885488,0.6687963,0.3564259155706677,1,28879
19441,0.32605414,0.3629345,0.06564815,0.4408114971367135,0,31754
19442,0.31406736,0.255503297,0.88555556,0.6222714645633128,1,25973
19443,0.89165978,0.721318603,0.95527778,0.5024431159541877,1,12366
19444,0.86385889,0.6973961,0.97,0.5907879033238136,1,19922
19445,0.6915919,0.6163420079999999,0.63138889,0.5092902906567799,1,10755
19446,0.63221071,0.516952455,0.58615741,0.5212068568201165,1,4532
19447,0.67253206,0.665428042,0.13794613,0.8989703138028499,0,36131
19448,0.12436788,0.238478899,0.07083333,0.6668723486578996,0,19016
19449,0.9240108,0.624277771,0.9587037,0.56997270415001,1,28071
19450,0.32454194,0.461370945,0.08606481,0.4574106119094797,0,32874
19451,0.59057447,0.519986093,0.9247037,0.5503069714646501,1,15719
19452,0.9498282,0.788668275,0.96569444,0.5128743120853784,1,35199
19453,0.24802332,0.316139847,0.39212963,0.433062428764802,0,7480
19454,0.69526005,0.519986093,0.9350463,0.8215077967419023,1,25923
19455,0.89265625,0.6973961,0.96111111,0.6420426417530911,1,28365
19456,0.14049071,0.249429703,0.42231481,0.4959962573669178,0,2112
19457,0.89410164,0.761431992,0.96337963,0.5778284568386507,1,34146
19458,0.69444029,0.788668275,0.10824074,0.4719746373719464,0,24969
19459,0.73911611,0.521271646,0.16717593,0.540871194462774,0,23407
19460,0.08866894,0.21854724,0.03074074,0.41065206161167184,0,24865
19461,0.51019086,0.40212047100000003,0.54398148,0.5393446133442362,1,36107
19462,0.94377822,0.736885488,0.82925926,0.4286005747381616,1,16291
19463,0.64345187,0.519986093,0.91787698,0.42686764768414975,1,4443
19464,0.94648955,0.736885488,0.95922222,0.5614262265790694,1,30756
19465,0.41168496,0.312340438,0.82342593,0.24444460655129224,1,17029
19466,0.37514361,0.48354744899999996,0.08365741,0.4530418422458311,0,27860
19467,0.67688523,0.632839859,0.92796296,0.5291095429939322,1,37315
19468,0.11457991,0.238478899,0.04611111,0.4020713047317051,0,38967
19469,0.88954942,0.710482657,0.96481481,0.5226857471069455,1,4250
19470,0.92792981,0.708574057,0.97361111,0.6534917165075026,1,8781
19471,0.4020744,0.631239831,0.10814815,0.4147943506202368,0,18505
19472,0.82950649,0.616421044,0.16527778,0.5652896614883687,0,14524
19473,0.70220098,0.6000319120000001,0.93935185,0.6109310486493434,1,8583
19474,0.55086538,0.62348789,0.10046296,0.5064135693891421,0,32259
19475,0.96279215,0.732312262,0.98657407,0.5899605031859251,1,22827
19476,0.25525953,0.230392873,0.27259259,0.4126125748718846,1,29942
19477,0.87691679,0.72097671,0.95388889,0.5235482885456384,1,35469
19478,0.18903842,0.37393692100000003,0.3012963,0.4087398745609183,0,25774
19479,0.75313196,0.56795454,0.94685185,0.3470715535612731,1,33744
19480,0.84671089,0.720527589,0.71722222,0.29897488566226066,1,33406
19481,0.02689264,0.21854724,0.10925926,0.4500735395501833,0,28202
19482,0.08576275,0.21854724,0.03374074,0.4045643956102361,0,36781
19483,0.78866415,0.6936411259999999,0.93290741,0.4000637594676228,1,4570
19484,0.81727291,0.62348789,0.93361111,0.3429339463445809,1,36894
19485,0.88362992,0.6831119659999999,0.69138889,0.4684506380381712,1,16435
19486,0.39470125,0.400548786,0.08632066,0.4636531673253333,0,13023
19487,0.866524,0.6834080220000001,0.96212963,0.5890457328907027,1,15272
19488,0.03667317,0.24644354,0.0325,0.4911402789186545,0,21700
19489,0.05924148,0.237399742,0.04259259,0.2514543656756529,0,14023
19490,0.35139951,0.319510728,0.05171296,0.3451605969376646,0,9091
19491,0.20303344,0.238478899,0.05601852,0.444225391116423,0,9012
19492,0.88568052,0.6973961,0.79078704,0.5514319541439023,1,8503
19493,0.87592561,0.6834080220000001,0.93916667,0.5098356033670927,1,34322
19494,0.72655034,0.6770535109999999,0.60444444,0.6120157074695655,0,39295
19495,0.16963517,0.230392873,0.03842593,0.317437183087909,0,19953
19496,0.28422576,0.365658462,0.0537963,0.3880894873076315,0,2674
19497,0.9178171,0.788668275,0.80416667,0.5385797503907023,1,4583
19498,0.09788215,0.296670824,0.04305556,0.4393070680553199,0,23550
19499,0.90624035,0.720527589,0.77532407,0.5980856209566066,1,28149
19500,0.10543095,0.230392873,0.05259259,0.468431288279257,0,7509
19501,0.9486551,0.788668275,0.80791667,0.6833922504787067,1,23300
19502,0.09777577,0.238478899,0.24898148,0.5417628831576412,0,33410
19503,0.87729414,0.710482657,0.95855556,0.3022045664836304,1,21059
19504,0.93509363,0.753093243,0.94467593,0.5904373703386779,1,15320
19505,0.75118777,0.657938421,0.93601852,0.5978446960737533,1,5668
19506,0.70502814,0.624277771,0.14689815,0.4132341818598577,0,18087
19507,0.34369122,0.400548786,0.07231481,0.4943330934104917,0,33686
19508,0.17233546,0.365658462,0.06532407,0.5964852065779841,0,6838
19509,0.87068508,0.6936411259999999,0.94773148,0.5636133299657927,1,20864
19510,0.06329921,0.21854724,0.03611111,0.4463431983534796,0,5870
19511,0.69306661,0.657938421,0.1037037,0.4733521687421911,0,30803
19512,0.16512508,0.294672251,0.04611111,0.4348535609498204,0,37988
19513,0.88286882,0.693166792,0.70921296,0.4237458726891927,1,4399
19514,0.37803248,0.393252879,0.88537037,0.6529043076650429,1,4856
19515,0.22302286,0.237399742,0.88259259,0.4934013591812378,1,7955
19516,0.7394011,0.56795454,0.94590177,0.6142813468693079,1,16854
19517,0.5098705,0.624277771,0.10685185,0.453154993934228,0,490
19518,0.97412031,0.753093243,0.965,0.594045197453637,1,3123
19519,0.84958006,0.6936411259999999,0.67259259,0.3618895170108703,1,5355
19520,0.84083722,0.6973961,0.81527778,0.4730126563228409,1,24831
19521,0.13399908,0.338973463,0.06888889,0.278664682358852,0,8689
19522,0.9430816,0.788668275,0.97064815,0.37628720722147857,1,36400
19523,0.74989508,0.665428042,0.58333333,0.3446426206042466,1,16052
19524,0.69539056,0.526644886,0.12018519,0.5305453505228691,0,1606
19525,0.04763167,0.230392873,0.02240741,0.4296257373257013,0,34212
19526,0.89421401,0.6541574,0.94453704,0.4475777569045719,1,10255
19527,0.30591147,0.319510728,0.22259259,0.4128550311665599,1,28074
19528,0.01951273,0.21854724,0.06787037,0.3538892869156276,0,756
19529,0.75005861,0.585393906,0.94527778,0.5605725755721148,1,32046
19530,0.50541329,0.40212047100000003,0.91814815,0.390222766577202,1,2677
19531,0.77974453,0.5252275470000001,0.94106481,0.4588962467128414,1,4543
19532,0.45242552,0.44372656899999996,0.39981481,0.5413628693520021,1,36675
19533,0.17564622,0.37393692100000003,0.06925926,0.453357400628748,0,35106
19534,0.86890069,0.706292033,0.78444444,0.5336752450857132,1,30617
19535,0.95228364,0.788668275,0.9712963,0.4178046642947873,1,17971
19536,0.49958552,0.519986093,0.10027778,0.40696131565124455,0,11553
19537,0.18495692,0.29061147600000004,0.07768519,0.5089754485891395,0,14377
19538,0.85648136,0.708574057,0.94708333,0.3732524028188145,1,7795
19539,0.83527642,0.693166792,0.94666667,0.4231548545733628,1,9095
19540,0.13509975,0.332110256,0.31078704,0.6094312135420988,0,33055
19541,0.2624495,0.319934547,0.0637037,0.5048733884063645,0,20417
19542,0.21369531,0.3629345,0.36601852,0.3332891629072222,0,29844
19543,0.63203636,0.476884604,0.55486111,0.5923208500554178,1,38031
19544,0.63582454,0.5460175279999999,0.92009259,0.4406414566740013,1,17124
19545,0.36225396,0.296670824,0.9087037,0.4883236261416517,1,28423
19546,0.66000755,0.631239831,0.1437963,0.5404738535891916,0,34696
19547,0.10806624,0.32594496,0.06194444,0.5650035187047089,0,36004
19548,0.71553146,0.56795454,0.94888889,0.3755016448121602,1,25570
19549,0.84969267,0.6973961,0.95296296,0.4013420147726,1,33335
19550,0.84290057,0.601292729,0.9562037,0.5772892590659988,1,12932
19551,0.68985104,0.44075316200000003,0.91157407,0.4904189458175139,1,7642
19552,0.84321403,0.6541574,0.9387037,0.3427015638353522,1,14288
19553,0.77228334,0.56795454,0.95546296,0.5451219537126805,1,36276
19554,0.17285711,0.294672251,0.07009259,0.4471516292313617,0,16480
19555,0.85281057,0.601292729,0.94703704,0.3494974099551267,1,20226
19556,0.58738492,0.516952455,0.09018519,0.5184954132387798,0,31608
19557,0.40569965,0.486582488,0.45824074,0.4274367844035824,0,29609
19558,0.13360936,0.247027293,0.04675926,0.5891363429360289,0,13101
19559,0.94318098,0.788668275,0.97453704,0.6229527151023732,1,8703
19560,0.71145918,0.6541574,0.6537963,0.5164642538887192,0,32197
19561,0.57420076,0.37678971899999997,0.91111111,0.5945028287915018,1,30897
19562,0.93849013,0.788668275,0.97231481,0.43678529048447423,1,21006
19563,0.81209988,0.6541574,0.6712037,0.5091843071932758,1,20145
19564,0.22087243,0.343780994,0.03555556,0.3873824922155477,0,25708
19565,0.87196647,0.651034117,0.93490741,0.3344569940762492,1,8022
19566,0.41460383,0.47816976899999997,0.49185185,0.6009980588498887,0,23927
19567,0.73232089,0.667688727,0.95924383,0.5343921048140554,1,19222
19568,0.11640557,0.255503297,0.37981481,0.5095211654748546,1,17678
19569,0.20169715,0.343780994,0.34240741,0.42967135560854586,0,14698
19570,0.15295742,0.24505502,0.38990741,0.5073959977635772,0,3660
19571,0.84129241,0.736885488,0.73731481,0.5111413893041551,1,36502
19572,0.97338763,0.753093243,0.96560185,0.5859213569832666,1,22909
19573,0.4323272,0.385098547,0.4675,0.3722372227466635,1,3637
19574,0.66660854,0.48354744899999996,0.90333333,0.2921416291054171,1,19684
19575,0.13430252,0.238478899,0.0525,0.4254444314841442,0,27951
19576,0.75835688,0.657938421,0.63472222,0.5890931402365417,1,24092
19577,0.14464137,0.294672251,0.05143519,0.5217201842910668,0,1188
19578,0.04944633,0.21854724,0.04962963,0.4737246706449482,0,20662
19579,0.68332888,0.519986093,0.93342593,0.4557774472875508,1,16525
19580,0.83366682,0.665428042,0.96509259,0.5910434903073916,1,27939
19581,0.03243317,0.24644354,0.205,0.3070343249817751,0,6506
19582,0.54438059,0.424938291,0.42935185,0.3129659800938317,0,38302
19583,0.40202997,0.37393692100000003,0.10074074,0.6289544387576486,0,4103
19584,0.54823461,0.40212047100000003,0.92203704,0.5014289673845899,1,805
19585,0.33025912,0.316139847,0.87768519,0.5700288732450728,1,6743
19586,0.42531636,0.478428096,0.38921296,0.4635353413668253,0,7188
19587,0.96050104,0.788668275,0.7387963,0.5720656200202369,1,9746
19588,0.55280307,0.559799969,0.09425926,0.5331141045612665,0,25903
19589,0.31638339,0.37393692100000003,0.09459259,0.6543832314587064,0,38707
19590,0.93728932,0.753093243,0.82083333,0.5939182373954636,1,4162
19591,0.88328936,0.631239831,0.96555556,0.7043501257466795,1,13668
19592,0.86719986,0.7233307959999999,0.94861111,0.4322997625326845,1,3754
19593,0.93371471,0.732312262,0.78,0.6993007386506522,1,3531
19594,0.73626525,0.6831119659999999,0.92425926,0.4349225358479161,1,4668
19595,0.67830815,0.556144238,0.90738604,0.4102485366215644,1,26241
19596,0.13463434,0.238478899,0.05222222,0.5836560014069496,0,23389
19597,0.86011215,0.559799969,0.95603704,0.6424998749990458,1,23875
19598,0.73166197,0.665428042,0.11611111,0.5899265874688133,0,38232
19599,0.19971323,0.5112447139999999,0.07851852,0.4516090660497904,0,4312
19600,0.86140178,0.6770535109999999,0.96416667,0.6287468288511321,1,23483
19601,0.78224324,0.651034117,0.93416667,0.4373767307368603,1,126
19602,0.77967954,0.561069012,0.94087963,0.5283960172155882,1,3453
19603,0.33033967,0.343780994,0.06407407,0.5553591055077436,0,487
19604,0.76717013,0.693166792,0.92592593,0.4642116222473879,1,1046
19605,0.86210309,0.620432854,0.93583333,0.6165218636452081,1,30399
19606,0.96125793,0.753093243,0.96305556,0.6411403474989987,1,4611
19607,0.31772716,0.37393692100000003,0.07094444,0.5533126246422605,0,12833
19608,0.66933893,0.56795454,0.94796296,0.4525879915052001,1,14183
19609,0.59959488,0.559799969,0.6267963,0.4498852675379697,1,32011
19610,0.96330413,0.732312262,0.98444444,0.5820865356175342,1,4666
19611,0.81181965,0.7740953559999999,0.64064815,0.7999277588238772,1,34030
19612,0.93978359,0.732312262,0.95527778,0.316964754728969,1,7128
19613,0.6657294,0.56795454,0.94675926,0.40744053037432815,1,29619
19614,0.88409427,0.753093243,0.95722222,0.5290004522554725,1,4242
19615,0.30478738,0.294672251,0.45166667,0.5144515417239107,0,16896
19616,0.09082166,0.23268345,0.25175926,0.2137955026154925,0,39002
19617,0.26915682,0.294672251,0.06018519,0.4309009058579555,0,35125
19618,0.70924952,0.707923651,0.91009259,0.5451137161060435,1,7771
19619,0.10941615,0.319934547,0.03685185,0.5067366056784879,0,38147
19620,0.2791859,0.294672251,0.07075,0.6888511834014119,0,37994
19621,0.87246804,0.708295107,0.94296296,0.38962880355732654,1,31069
19622,0.8162538,0.56795454,0.9562963,0.5549842722559076,1,4551
19623,0.85855178,0.721318603,0.70398148,0.4071487287222649,1,34637
19624,0.06864536,0.238478899,0.03398148,0.5304422978243237,0,13007
19625,0.80256979,0.706292033,0.93685185,0.35352643783330245,1,12149
19626,0.24248049,0.294449836,0.32106481,0.5429964954353557,0,13797
19627,0.87494472,0.6834080220000001,0.9437037,0.4468537004624163,1,27340
19628,0.3622105,0.400548786,0.0712037,0.4995065746637816,0,9761
19629,0.06612266,0.21854724,0.03,0.3698535534219157,0,33544
19630,0.81339002,0.710482657,0.73064815,0.5313003358694028,1,12755
19631,0.95226486,0.788668275,0.97229938,0.4985891950520562,1,21423
19632,0.62526202,0.606363833,0.12800926,0.6092813244513523,0,4154
19633,0.64141124,0.631239831,0.17018519,0.5694817961874791,0,2409
19634,0.82449162,0.578095853,0.93263889,0.5670445161012512,1,21003
19635,0.43117712,0.258482039,0.90708333,0.4964007568131578,1,29630
19636,0.35708098,0.312340438,0.07277778,0.4636215495622776,0,39037
19637,0.46759037,0.365658462,0.88546296,0.5435514201160387,1,8929
19638,0.7350043,0.519986093,0.95223148,0.406263603025116,1,2506
19639,0.9269838,0.693166792,0.96277778,0.5171616928464311,1,21817
19640,0.86811343,0.6834080220000001,0.65009259,0.641556412000229,1,3390
19641,0.82110517,0.631239831,0.94898148,0.4962007282243234,1,16574
19642,0.93056427,0.761431992,0.97018519,0.5336175322579153,1,19415
19643,0.54391362,0.486582488,0.17441204,0.6365557230602717,0,27438
19644,0.76081417,0.559799969,0.9375,0.27646437531431073,1,13254
19645,0.74085797,0.58516562,0.94962963,0.5018596118840984,1,15815
19646,0.94175429,0.788668275,0.96194444,0.4793668069710957,1,15126
19647,0.7744889,0.620432854,0.12166667,0.4472945379667081,0,7444
19648,0.2610483,0.294672251,0.40583333,0.4924211095209896,0,5462
19649,0.83115713,0.631239831,0.95490741,0.4817216503681881,1,18958
19650,0.6715227,0.631239831,0.94518519,0.563834547333422,1,28733
19651,0.04558809,0.234587118,0.05712963,0.5743819942341809,0,6221
19652,0.46304555,0.294672251,0.07907407,0.4740744875851451,0,15776
19653,0.88979522,0.6831119659999999,0.94138889,0.4134385350552856,1,5855
19654,0.88264192,0.6831119659999999,0.95490741,0.4371542706503265,1,12966
19655,0.24561115,0.238478899,0.06527778,0.5130691015110159,0,35031
19656,0.05179029,0.21854724,0.32032407,0.5483697548838032,0,31758
19657,0.70399765,0.624277771,0.92106481,0.4258544228604725,1,240
19658,0.62901911,0.48235917100000003,0.92101852,0.5470669963196665,1,16581
19659,0.43786373,0.461370945,0.55912037,0.4192243704515671,0,30074
19660,0.31816556,0.372715175,0.46078704,0.4117011623853182,1,39088
19661,0.43166024,0.238478899,0.86462963,0.4099342168126535,1,22848
19662,0.83855724,0.513271928,0.92907407,0.44642440302028336,1,13936
19663,0.96618737,0.788668275,0.85375,0.6821523855639922,1,12122
19664,0.92989784,0.753093243,0.97342593,0.4469616693405061,1,410
19665,0.36938073,0.319510728,0.46907407,0.6796891306166363,1,21495
19666,0.54825748,0.6831119659999999,0.09565476,0.3923739764834631,0,34836
19667,0.75721923,0.6798771020000001,0.11587963,0.4191667121648433,0,9585
19668,0.19872262,0.249940351,0.41592593,0.600981316289301,0,36547
19669,0.29088282,0.48354744899999996,0.06583333,0.4315688143047452,0,14478
19670,0.69867934,0.513271928,0.55435185,0.4216779686665202,1,4865
19671,0.12999471,0.262387127,0.05907407,0.6192285185709334,0,9248
19672,0.95925576,0.732312262,0.77018519,0.4976700569668524,1,14181
19673,0.92204911,0.750160336,0.97032407,0.571754620399855,1,31377
19674,0.79040028,0.706292033,0.18324074,0.5079776448372708,0,10443
19675,0.90234804,0.710482657,0.955,0.4601985974811227,1,11094
19676,0.53262604,0.461370945,0.09814815,0.3205339080206329,0,8527
19677,0.7095328,0.6163420079999999,0.93564815,0.4138999427107388,1,14692
19678,0.95417517,0.753093243,0.95787037,0.4443254891386216,1,11357
19679,0.8935726,0.703049898,0.9562963,0.4022391726361335,1,22334
19680,0.69173347,0.62348789,0.93333333,0.5692729893294147,1,28425
19681,0.86734027,0.6798771020000001,0.95591667,0.7519052131639578,1,23257
19682,0.77270564,0.706292033,0.62861111,0.43041823929535217,1,30190
19683,0.7461752,0.540260792,0.68185185,0.4645099894435062,1,11544
19684,0.13768519,0.230392873,0.0475,0.5815216875891597,0,49
19685,0.16517019,0.258482039,0.31342593,0.4755591691341376,0,6977
19686,0.88272577,0.750160336,0.7212037,0.2417276144805266,1,21029
19687,0.09712762,0.294672251,0.04398148,0.3500628250929468,0,25180
19688,0.80812623,0.631239831,0.93212963,0.5449423852438329,1,1447
19689,0.09894782,0.247027293,0.26574074,0.44052391238764943,1,24006
19690,0.37958539,0.5252275470000001,0.08041667,0.486345883200403,0,2827
19691,0.87321196,0.750160336,0.94921296,0.4190591752986123,1,33186
19692,0.20800863,0.39724233700000006,0.39601852,0.33136640253878386,0,8873
19693,0.89281623,0.720527589,0.96435185,0.5765417842051513,1,172
19694,0.04417571,0.21854724,0.12111111,0.3349054542032324,0,4480
19695,0.77716321,0.6770535109999999,0.96092593,0.4507853665388213,1,2384
19696,0.82763012,0.721318603,0.7737037,0.5838198855374289,1,17780
19697,0.67851847,0.41984924700000004,0.53967593,0.5723919687722885,1,26167
19698,0.94829745,0.788668275,0.79199074,0.5970842516752568,1,2718
19699,0.25407499,0.338973463,0.53388889,0.5864322623159265,0,21590
19700,0.17894819,0.294672251,0.04787037,0.2761640736316026,0,27589
19701,0.07498676,0.237399742,0.22467593,0.5631359706950202,0,21417
19702,0.93114468,0.753093243,0.96157407,0.4022876767806483,1,27585
19703,0.0423577,0.238478899,0.03222222,0.5445483708881078,0,26847
19704,0.75843005,0.667688727,0.9425,0.5980394041184941,1,12256
19705,0.58965539,0.56795454,0.10787037,0.6288352876946871,0,1394
19706,0.93136872,0.788668275,0.95064815,0.5767886641449264,1,36384
19707,0.85426707,0.624277771,0.63240741,0.4507759605879994,1,11398
19708,0.93646198,0.788668275,0.94796296,0.5014378961162469,1,22191
19709,0.53320195,0.249940351,0.91833333,0.5495275161748278,1,32845
19710,0.156006,0.332110256,0.30694444,0.5511846216757017,1,11806
19711,0.77588505,0.585393906,0.14458333,0.420611280955142,0,27627
19712,0.34225762,0.319934547,0.06347222,0.5547355849203637,0,16283
19713,0.85812458,0.693166792,0.94240741,0.4774498080548407,1,8969
19714,0.89980813,0.6541574,0.96361111,0.5776161717373861,1,12454
19715,0.91351561,0.72097671,0.9590166,0.5528562367348835,1,13424
19716,0.96490891,0.788668275,0.78333333,0.8006761419840531,1,16562
19717,0.5392989,0.40212047100000003,0.50435185,0.6455420194781968,0,26490
19718,0.215436,0.37393692100000003,0.07490741,0.3825141315660504,0,36753
19719,0.85041139,0.6834080220000001,0.93842593,0.3159533140610994,1,9974
19720,0.8263381,0.788668275,0.92472222,0.4640451254599712,1,30360
19721,0.49754502,0.519986093,0.53157407,0.3380609776246778,1,27517
19722,0.06353139,0.21854724,0.1587963,0.4988855715708724,0,15723
19723,0.32582901,0.294672251,0.84425926,0.3896614272637815,1,34266
19724,0.85731947,0.708295107,0.9474537,0.32140488856332755,1,22220
19725,0.32615839,0.319510728,0.35898148,0.5115611360871357,1,34411
19726,0.71306184,0.653565347,0.09685185,0.4427017543784667,0,226
19727,0.08443398,0.294672251,0.02972222,0.6157668386925085,0,14246
19728,0.88625177,0.6973961,0.97850142,0.5665652157031801,1,24194
19729,0.15671921,0.294672251,0.21027778,0.4351944687856958,0,9641
19730,0.16899618,0.23268345,0.06255556,0.4373653909541842,0,36670
19731,0.56874865,0.519986093,0.93111111,0.3177224801191265,1,11907
19732,0.08493966,0.249940351,0.29324074,0.5216655307276913,0,24956
19733,0.51713233,0.559799969,0.0975,0.5394726025279675,0,28673
19734,0.16436181,0.294672251,0.05083333,0.3590918237486437,0,25803
19735,0.08820058,0.294672251,0.03799735,0.44359987364072617,0,7766
19736,0.68178312,0.559799969,0.65483796,0.5490506252826073,1,34569
19737,0.71202457,0.516952455,0.9393287,0.5471630914477034,1,1999
19738,0.10001275,0.21854724,0.03407407,0.3806788210989994,0,37797
19739,0.08791191,0.247027293,0.04861111,0.5036978123034133,0,29578
19740,0.94629483,0.788668275,0.95320988,0.542050500943,1,23275
19741,0.18483195,0.343780994,0.04787037,0.5442269549423366,0,33152
19742,0.11545558,0.21854724,0.04916667,0.3647209005998399,0,13236
19743,0.62855576,0.6163420079999999,0.0862963,0.3390026143186272,0,17867
19744,0.77429572,0.624277771,0.92222222,0.5241715491847596,1,21844
19745,0.94156522,0.788668275,0.80490741,0.6330818635057877,1,37985
19746,0.66113754,0.418902218,0.88648148,0.38534756378496143,1,38614
19747,0.95129624,0.732312262,0.81472222,0.5978423197904107,1,13442
19748,0.11132614,0.26295793100000003,0.39092593,0.5021917081097111,0,12944
19749,0.73353771,0.690998077,0.92481481,0.43835872604270576,1,9764
19750,0.17475397,0.37393692100000003,0.39027778,0.3788738290676101,0,14386
19751,0.46876686,0.613172233,0.92027778,0.3676462161320528,1,30725
19752,0.0666146,0.238478899,0.15907407,0.5892309819033598,0,2460
19753,0.92258368,0.788668275,0.95694444,0.5579465385851653,1,26576
19754,0.20647516,0.294672251,0.18851852,0.5211493433483834,0,32264
19755,0.87146944,0.657938421,0.95981481,0.6067826540267611,1,11711
19756,0.86045593,0.691396892,0.80009259,0.4461793880260772,1,39283
19757,0.91692576,0.761431992,0.96583333,0.4226747992607682,1,35717
19758,0.57099251,0.56795454,0.13064815,0.45630133544861,0,38459
19759,0.06714591,0.238478899,0.17048148,0.5602494224132831,0,11125
19760,0.91979771,0.788668275,0.94898148,0.5315502883430988,1,18392
19761,0.04921458,0.255503297,0.04055556,0.4186023483313897,0,21227
19762,0.07569932,0.237399742,0.25064815,0.4939002996140143,0,18746
19763,0.5937227,0.47816976899999997,0.90953704,0.4505654719992159,1,34772
19764,0.24380026,0.371038646,0.34967593,0.5703991559470706,0,33392
19765,0.09911587,0.21854724,0.05337963,0.3469463974843571,0,29407
19766,0.56106388,0.585393906,0.08407407,0.6032670928962135,0,31428
19767,0.38757569,0.316139847,0.07819444,0.3996831264861965,0,20082
19768,0.07855995,0.268046677,0.04777778,0.5984060379740437,0,16612
19769,0.9020292,0.753093243,0.68893519,0.3624820008860393,1,21359
19770,0.37095599,0.476831347,0.0962963,0.4277592657672729,0,32799
19771,0.12648149,0.230392873,0.05712963,0.6296241282810741,0,29420
19772,0.09257473,0.21854724,0.04615741,0.4867939043382287,0,31265
19773,0.36922291,0.486582488,0.08648148,0.5109253581426739,0,7581
19774,0.02998977,0.238478899,0.15194444,0.386208027908241,0,2398
19775,0.16746151,0.372715175,0.0712037,0.43513796840295055,0,18035
19776,0.32883744,0.294672251,0.84069444,0.4299019653976984,1,29732
19777,0.12414141,0.21854724,0.06384259,0.4567271792090696,0,24064
19778,0.30207202,0.319934547,0.09106902,0.530821295763482,0,4026
19779,0.86982655,0.6973961,0.82583333,0.5893273855629382,1,16928
19780,0.75822787,0.6973961,0.15416667,0.5309585626140457,0,9782
19781,0.0257566,0.21854724,0.08013889,0.2653334479383869,0,1308
19782,0.23938869,0.294672251,0.05518519,0.4912965474586825,0,26582
19783,0.7393466,0.657938421,0.94146011,0.6600149304253091,1,19511
19784,0.22010887,0.400548786,0.34296296,0.5537211525507179,0,8986
19785,0.167623,0.294672251,0.05333333,0.20369708591182464,0,26898
19786,0.90678189,0.788668275,0.96648148,0.9168026921660734,1,19716
19787,0.65733833,0.559799969,0.94554438,0.5509858540479572,1,28642
19788,0.83692505,0.616421044,0.62194444,0.4089145759340762,0,10319
19789,0.9732614,0.788668275,0.8787037,0.571782221960213,1,7428
19790,0.81392617,0.62348789,0.94685185,0.5451152280364627,1,22996
19791,0.94794466,0.753093243,0.96462963,0.5416077961980347,1,30955
19792,0.94074657,0.753093243,0.95138889,0.6547088036707591,1,37568
19793,0.62581327,0.6166433689999999,0.55481481,0.4728245206711693,1,35456
19794,0.08265352,0.247027293,0.03972222,0.6238325618469183,0,34429
19795,0.02976069,0.21854724,0.03490741,0.3724195085321057,0,28599
19796,0.59300478,0.559799969,0.93564815,0.3645905600195608,1,30253
19797,0.40548825,0.294672251,0.85726852,0.3957570392412866,1,33665
19798,0.68383001,0.559799969,0.94055556,0.5698010202819231,1,6190
19799,0.79400519,0.6834080220000001,0.64787037,0.5390945173728907,1,25857
19800,0.09447175,0.294672251,0.04555556,0.5378340093862978,0,34760
19801,0.2203824,0.21854724,0.24837963,0.3221087831930266,0,1769
19802,0.8828978,0.706292033,0.97916667,0.5868260684404469,1,29014
19803,0.6060127,0.556144238,0.53509259,0.5764510625818914,1,6299
19804,0.40805266,0.513271928,0.07212963,0.4084074745397038,0,8165
19805,0.54595905,0.620679915,0.4612037,0.4201893807210134,0,22705
19806,0.715374,0.62348789,0.9492037,0.481142076220753,1,24427
19807,0.89547445,0.6973961,0.94222222,0.483476433856926,1,3985
19808,0.47819225,0.526644886,0.08925926,0.5442700360310069,0,32879
19809,0.12893635,0.21854724,0.05444444,0.3359600164662199,0,1171
19810,0.02698906,0.21854724,0.04212963,0.5515644210010571,0,29383
19811,0.04026415,0.21854724,0.01777778,0.4365716940630819,0,30013
19812,0.76622503,0.559799969,0.64037037,0.4509234017399727,1,23263
19813,0.15306022,0.24644354,0.27782407,0.5228313355225992,0,33643
19814,0.43172429,0.343780994,0.85111111,0.5509032864113825,1,15848
19815,0.15311613,0.338973463,0.0737963,0.467660122518109,0,21828
19816,0.11207518,0.24505502,0.06333333,0.4835331029770234,0,29757
19817,0.69690985,0.521271646,0.95083333,0.4086523715440025,1,30507
19818,0.78872442,0.6541574,0.94611111,0.42388041126457215,1,27133
19819,0.80364461,0.519986093,0.93666667,0.455416026465052,1,18448
19820,0.92391748,0.6834080220000001,0.95018519,0.4978518406231808,1,14468
19821,0.9374001,0.732312262,0.97222222,0.5892459774748859,1,29413
19822,0.13231555,0.21854724,0.05226852,0.35653795928431964,0,24558
19823,0.11950035,0.230392873,0.03675926,0.3309851157987007,0,3600
19824,0.96232112,0.788668275,0.97435185,0.6266980032426034,1,24440
19825,0.33118654,0.294672251,0.42362745,0.5178296549756629,0,2177
19826,0.94650115,0.735086143,0.9737963,0.5193689531667466,1,3134
19827,0.83594826,0.6834080220000001,0.66134259,0.4583746419756656,1,4511
19828,0.14137489,0.401012838,0.41973856,0.4138959518137776,1,34480
19829,0.88021421,0.706292033,0.96744444,0.5551609662343665,1,33984
19830,0.14328338,0.294672251,0.04972222,0.2739188477902618,0,20808
